,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,pc19,pc20,pc21,pc22,pc23,pc24,pc25,pc26,pc27,pc28,pc29,pc30
20170430-DSC04672.jpg,-0.14835446,-0.031185843,-0.05861014,-0.07152437,0.05929303,0.021014957,0.112384446,0.06468652,0.00974299,0.05765645,-0.031231033,-0.16519453,-0.021934897,-0.061613087,0.040157247,0.061876826,0.024040794,0.0010218888,0.02148301,0.0027245092,0.023891822,0.006731726,0.070675164,-0.0057819244,-0.0040132087,-0.0020822221,-0.06736107,0.0641625,0.04384134,0.051095586
20170716-DSC08368.jpg,-0.085573405,-0.059775528,-0.03091665,-0.0034868098,0.005278887,0.053751998,-0.06511477,0.0066670356,0.0707851,0.022320598,0.005431916,0.057561263,0.11679221,0.037677795,-0.06517837,-0.009497195,0.057736073,0.0047347345,0.057371367,-0.043924358,-0.053065237,0.009729643,-0.027851995,0.024846625,0.055969227,0.049226135,-0.00012697768,-0.008222064,-0.02550242,-0.032540515
20180405-DSC01342.jpg,0.06519971,0.017639106,-0.011954078,0.10126863,-0.0082864575,-0.1325845,-0.27290076,-0.10441175,-0.029145995,0.0781498,0.09822147,-0.16489671,-0.011209324,-0.02012569,0.0048295693,0.02996948,0.035036243,-0.036643602,-0.00028545596,0.09151371,-0.027776083,-0.006765303,-0.020778105,-0.061580673,-0.015343832,0.015228708,0.011290131,-0.03823091,0.037119623,0.06706896
20180407-20180407-DSC01662.jpg,0.102817215,0.61827755,0.30373713,-0.084514745,0.12273133,0.0012638271,-0.021405322,-0.10770856,-0.03635179,-0.46210447,0.0049940245,-0.14050423,-0.057527207,-0.024950556,-0.029381227,0.06196317,0.05817168,-0.021405656,-0.14360039,0.03913434,0.1012443,-0.0057769455,-0.023299512,0.045431443,0.15025695,-0.09214112,-0.08514349,-0.13780503,0.094883956,0.19549133
20180407-DSC01647.jpg,0.6121801,1.0996304,0.36441317,-0.19938545,-0.108237684,0.10954275,0.20091335,0.17452353,0.41394818,0.91176,-0.21065684,-0.34699595,-0.16971594,0.49111497,0.03460147,-0.33787477,-0.23742548,-0.050596595,0.13213813,-0.008044991,-0.058748454,0.057290964,0.07530121,-0.050671954,-0.032249667,-0.04970999,0.01689338,-0.024567615,-0.08625756,-0.11425945
20180407-DSC01675.jpg,0.06722734,0.105690345,0.02978352,0.32458994,-0.00068876427,-0.02981074,-0.29958427,0.01356598,0.0029037404,-0.20308472,0.03366716,0.026043033,0.06687376,0.11299805,-0.10194057,-0.10605112,0.07030161,-0.22731236,0.26700085,-0.1318772,-0.07737157,0.13389535,-0.1328787,-0.041390862,-0.27864444,0.22437464,-0.00923991,-0.088081054,0.020968232,-0.07331902
20180407-DSC01687.jpg,0.5027504,0.46846822,0.13442616,0.14620343,0.043031894,-0.25598264,-0.40358436,-0.42043915,-0.12938617,0.16923681,-0.1321277,0.28774527,-0.25585595,0.094996065,0.6303942,0.47248942,0.67226744,0.115621656,-0.08966282,-0.18167892,-0.10356939,-0.032024764,0.19210058,0.19570592,0.049613312,0.17584541,-0.01179491,0.00736953,-0.08290523,0.09688674
20180407-DSC01689.jpg,0.2140949,0.7244432,0.39622128,-0.18915974,0.11138703,0.018845053,0.054713335,-0.102551706,0.11218765,-0.82752544,0.17126262,-0.37906232,0.002889324,0.14113426,-0.15245765,-0.0696334,0.14482124,0.15870467,-0.2517743,-0.04920896,0.37325108,0.082188785,-0.20994963,0.12673867,0.041537978,-0.04758303,0.011961687,-0.14382829,0.05627965,-0.14947487
20180407-DSC01703.jpg,0.039084114,-0.019312466,-0.033643536,0.04259503,-0.11604513,-0.06054446,-0.116336234,-0.14648697,-0.038273998,0.0058442065,0.021309314,0.033772055,-0.10372208,-0.09568171,-0.0075765434,-0.027280474,-0.006870921,0.027832922,-0.052371297,0.015466241,-0.013370725,-0.07515581,0.010099504,-0.028759833,-0.045522146,-0.0042315754,0.006119742,-0.024597572,-0.046343222,-0.015782887
20180408-DSC01768.jpg,-0.006051785,0.13964126,0.04726628,0.13176496,0.17453615,0.0700424,-0.18408884,0.2180828,-0.03348567,-0.17229857,-0.2855595,0.42370534,-0.082878865,0.12631927,-0.018920971,0.029146483,0.037797403,-0.09708589,0.4365796,0.08553342,-0.26923406,0.3762413,-0.09372553,-0.007395566,-0.13873933,-0.046402246,0.01853871,-0.20774817,0.3569982,-0.1510552
20180617-DSC02493.jpg,-0.09061674,0.058819037,0.047118876,0.1454363,0.0864676,0.004879646,-0.18657245,0.042212006,0.05066854,0.04706528,-0.19196796,0.1259375,0.057937406,0.056810573,-0.042831473,0.060148887,0.021489516,-0.114890926,0.20452566,-0.012145394,0.098549575,-0.06281422,-0.15598497,0.21603724,0.032021306,-0.0054567214,-0.021607026,0.2755047,0.04574563,-0.22251904
20180618-DSC02604.jpg,0.024707202,-0.03296774,0.023532785,0.16344026,-0.104455225,-0.12621792,-0.1602152,-0.14181991,0.049850028,0.029568885,0.10204838,-0.12002971,-0.014571624,-0.053578667,-0.060442436,0.015239324,-0.05861305,0.072129086,0.0458036,0.103180945,0.046031408,-0.067117214,-0.009319902,-0.010334938,-0.014106328,-0.07326183,-0.04466932,0.08984297,-0.01195414,0.009351826
20180618-DSC02682.jpg,0.30794466,-0.47037444,0.46759802,0.4090944,0.19211847,-0.8135968,0.5050632,-0.10326342,1.0715754,-0.15694252,-0.27266163,0.32988277,-0.044227533,-0.10224419,0.019988619,-0.06074645,-0.05473586,-0.069649756,-0.10819992,0.041051902,0.099760994,-0.075167224,-0.01006836,-0.06907296,-0.20257197,-0.1304174,0.040525876,0.040953383,-0.040867906,0.20461929
20180618-DSC02700.jpg,0.2250919,0.0032252374,-0.02147045,0.19485816,-0.07950478,-0.05112188,-0.13359019,-0.05875495,-0.1443607,-0.06633438,0.01081007,-0.11826913,-0.01716827,-0.20419064,-0.101964824,-0.25293654,0.18381481,-0.31465304,0.010884759,-0.017132869,0.09120068,-0.1589801,0.13075775,-0.08972021,0.028765142,-0.046017542,-0.051892836,0.0091281645,-0.035225905,-0.12190103
20180618-DSC02825.jpg,-0.10548466,0.035419323,-0.011841925,0.078186736,0.011448826,-0.059445787,-0.14178017,-0.053997416,-0.030806964,0.065094575,0.028758753,-0.055362217,0.0051881457,-0.017542407,0.01679229,0.008876984,-0.027130958,-0.025170965,0.025056168,0.017754193,0.118041925,-0.109497376,-0.04620798,0.029555196,-0.00543568,-0.046228483,0.003561062,0.040087365,0.019139763,-0.052538794
20180618-DSC02840.jpg,-0.09175179,0.01643006,-0.06276776,-0.004959309,-0.04128029,-0.012385912,-0.06406378,-0.04614045,-0.028477527,0.0102516785,-0.0034166507,-0.06695693,0.02943389,-0.001180107,0.05832285,-0.039213996,0.044290952,-0.007348823,-0.034091335,-0.014159349,0.04503678,-0.030043114,0.05360333,-3.3510616e-05,-0.098045096,-0.032822244,-0.016551241,0.052288055,0.0231382,0.026879245
20180622-DSC03296.jpg,-0.15344481,-0.06702296,-0.053671945,-0.03880868,-0.02061503,0.04214813,-0.0065892236,-0.0725526,0.03366683,0.04311775,0.009161114,-0.028457778,0.09252012,0.021745669,0.039974183,-0.041611627,0.027919162,0.031890996,-0.046547677,-0.065909594,0.028547844,0.019901572,0.070056185,0.007811604,-0.007694957,0.047773477,-0.0049947267,-0.01382464,0.025886683,-0.057997067
20180628-DSC03306.jpg,0.21391451,-0.0066195354,-0.08753208,0.3100401,-0.053549632,-0.17218515,-0.09299957,-0.01585531,-0.041533817,0.07759804,-0.022186153,-0.06688404,-0.1165869,-0.07076765,-0.08185768,-0.020473363,0.1422367,-0.06300042,0.007357543,-0.08771982,-0.09188209,-0.033896852,-0.1326818,0.028234212,-0.09902035,-0.03234074,-0.12920357,-0.017588,0.1136819,0.04700791
20180628-DSC03317.jpg,0.359421,0.013630583,-0.07963578,0.13276677,-0.23590225,-0.117981516,-0.027334616,0.2017988,0.0036336167,-0.009763686,0.1369488,-0.04987004,-0.08441912,-0.1702106,-0.2065073,0.034443635,-0.03685185,0.06624334,0.03858103,-0.10530278,0.055665936,0.3117293,0.15120563,0.048709426,0.076768436,0.14984377,-0.09541307,0.08391453,-0.3212158,-0.007915446
20180628-DSC03338.jpg,0.36236703,0.13056688,-0.16068116,0.3080288,-0.2170432,-0.1963295,-0.13766016,0.083954595,-0.16320895,0.13646774,-0.05762189,-0.17415781,-0.119966075,-0.08929059,-0.2720768,-0.025474561,0.05565263,-0.11950401,-0.016616743,-0.07773565,-0.0367832,-0.032550674,-0.17090128,0.039298065,-0.102777705,-0.10521772,-0.13676843,0.088516206,0.2458199,0.028978342
20180628-DSC03339.jpg,0.29082012,0.10941619,-0.13908571,0.12996653,-0.26810673,-0.11992654,-0.19101192,0.26138645,-0.09349836,-0.003847408,-0.08359388,-0.20877057,0.09149488,-0.0467754,-0.25934684,-0.039034933,0.047670487,-0.059477866,-0.028718982,-0.03570303,-0.010604899,-0.04110445,-0.065804906,0.0837202,-0.16117786,0.09978838,0.0160455,0.14417538,0.018589804,0.13490488
20180628-DSC03353.jpg,0.7087756,-0.072518356,-0.105348065,-0.21246707,-0.23554736,0.05357253,-0.42895997,0.75878316,-0.07657776,0.13767365,-0.5670771,0.25659484,0.1331269,-0.45117548,-0.2583291,-0.09276886,0.1810182,0.3586086,-0.36262468,0.16354041,0.15688379,-0.03175394,0.022387896,-0.18681903,0.02357335,0.012553254,0.16711897,-0.24745178,0.08106099,-0.0012827546
20180831-GOPR0522.jpg,0.10171139,0.15644953,0.02041989,-0.16819575,0.061630163,0.055950742,0.013156316,0.2588575,-0.14966683,-0.29934955,-0.118580945,-0.073115535,-0.05311091,0.09481306,0.19257385,-0.17826676,-0.0070484346,-0.09231472,-0.124719396,0.084374435,-0.10489872,-0.008102229,0.18494111,0.10844819,-0.16562304,0.040790644,0.1304575,0.35980615,-0.11587447,0.1753367
20180831-GOPR0528.jpg,-0.01632679,-0.01922601,0.013414033,-0.13822326,0.18505998,0.076826915,0.019358076,0.14813983,-0.10394024,-0.090550475,-0.13837822,0.07771983,0.06700158,-0.13689296,0.100360714,-0.022991544,-0.12487158,-0.12973134,-0.042914998,0.32372132,-0.05622245,0.11978052,0.35885105,0.13348258,-0.12357409,-0.098792866,-0.012443602,-0.0693709,0.093790226,0.011027675
20180831-GOPR0550.jpg,-0.09440698,0.004598725,-0.00030299742,-0.0434923,0.013917,0.019690523,0.014407212,-0.010735199,-0.05281504,-0.101119705,-0.0023097803,-0.022918142,-0.05100542,-0.021002498,0.0835927,-0.1106713,-0.003939772,-0.0260137,-0.052331112,-0.014725672,0.009188139,0.04324124,0.027740099,-0.07763795,-0.08031425,0.033592064,0.0056580002,0.054695882,-0.016871616,0.08853708
20180831-GOPR0559.jpg,-0.09874713,0.053551152,0.049032003,-0.099302635,0.074460305,0.03553948,-0.06325438,-0.007196439,-0.018569237,-0.186241,0.011484207,-0.060964726,-0.0066461302,0.033484235,0.0027122928,-0.12759642,0.00041011116,-0.0111806635,-0.08237702,-0.06665079,0.009644769,0.109592475,0.0876234,-0.05741753,-0.08284355,0.09319223,0.021819636,0.0966262,-0.053836033,0.07683347
20180831-GOPR0589.jpg,0.011954235,0.039354227,0.0048729964,0.16201714,0.016201379,0.008092955,0.03948661,0.052031484,-0.16272442,-0.012081224,0.068492144,0.02760462,-0.08310386,-0.060024053,0.017809106,-0.10670388,-0.00888585,-0.043159004,-0.054865263,-0.032480255,0.07485041,-0.00022281072,-0.06318908,-0.00647137,-0.11024235,-0.03482105,0.00029770064,0.004402132,-0.009846219,-0.047630396
20180831-GOPR0593.jpg,-0.08743679,-0.038123112,0.09126028,-0.11806896,0.10048797,0.048727494,0.023320055,0.007477821,-0.09041563,-0.09788895,-0.04950855,0.055487983,-0.03353378,-0.020160023,0.09712736,-0.14625657,-0.058755785,-0.07732883,0.03845278,0.11229484,-0.02687237,0.032358576,0.1031816,-0.10469376,-0.1383484,-0.011762413,-0.037955366,0.042800438,-0.038110044,0.033722013
20180831-GOPR0610.jpg,-0.13318655,0.040785544,0.00898459,-0.025613863,0.054140855,0.058820963,-0.034320354,0.0061939415,-0.07557614,-0.06137564,-0.025448281,0.061653767,-0.03076144,-0.027704699,0.085672826,-0.17751487,0.013170616,-0.08191562,0.05156458,-0.013654141,0.06761508,0.020299153,0.046794254,-0.12924054,-0.12980284,0.018316513,0.019611055,0.033754583,-0.08926429,0.038751926
20180831-GOPR0669.jpg,-0.030323679,0.07431585,0.08264808,-0.12375305,0.09627747,0.102900036,0.030977327,0.103988096,-0.12772222,-0.25024134,-0.04619005,-0.010092654,-0.0845235,0.020948356,0.06570659,-0.1961617,0.056786988,-0.08715743,-0.024102058,-0.06528508,-0.021256022,0.069980256,0.16422151,-0.063740894,-0.0676168,0.0041769342,0.18608388,0.17602475,-0.074462645,0.03591171
20180831-GOPR0687.jpg,0.015574243,-0.059401106,-0.008867508,0.070154585,0.01035442,-0.063105896,0.022901932,0.025380168,-0.11630392,0.017589603,0.02764225,-0.045229398,-0.047749527,-0.13146675,0.055422444,-0.16925134,0.039826628,-0.1956812,0.067469224,-0.09473491,0.08644386,0.07574492,0.095495395,-0.13028166,0.08926534,0.042546898,0.035238553,-0.03648692,0.0043197246,-0.0602703
20180831-GOPR0747.jpg,-0.0916061,-0.014770847,-0.0489066,0.1381157,0.047271412,0.08528376,0.059606418,-0.0018794495,-0.08741937,0.014287172,0.10962807,0.019583344,-0.043720584,-0.103948325,0.06519653,-0.10605685,0.02360735,-0.047451302,0.0075944746,-0.090473235,0.10128861,0.046293974,0.015850712,-0.021164188,-0.10853799,-0.035072032,0.037866317,-0.014784133,-0.041119184,-0.039314993
20180831-GOPR0775.jpg,-0.1258682,-0.014473448,-0.07374555,-0.034549847,-0.001801581,0.0397196,0.073513985,-0.0073177963,-0.013200538,0.0047658007,0.018744402,-0.094002746,0.029141841,-0.039796777,0.05164269,-0.051687155,0.023430461,0.012075942,-0.0244521,-0.070589006,0.038189784,0.046872217,0.039028775,-0.0052657863,-0.0112046525,-0.0056109037,0.0074062003,0.018605877,0.010757793,-0.035801217
20180901-GOPR0795.jpg,0.38473356,-0.2711373,0.078388035,-0.07526382,0.42400414,-0.18798694,0.2661192,0.043395024,-0.21367669,-0.02501489,0.17024559,-0.10049695,-0.079606734,-0.19842884,0.038567875,-0.33536744,0.13174084,-0.4440641,-0.11308093,0.15677832,-0.255025,-0.08746658,0.10780148,0.018204303,0.38005295,0.1143813,0.12700632,-0.18975534,-0.1619908,-0.24320528
20180901-GOPR0854.jpg,-0.12198753,-0.05313415,-0.024839407,0.020297024,-0.01784163,0.028442502,-0.0055532996,0.036933657,0.02246913,0.03261109,0.10257013,-0.0002954936,-0.013181381,-0.006841191,0.029553449,-0.04178967,0.12469865,-0.024192266,-0.031437937,-0.07230498,0.015109117,0.03454666,0.040363807,-0.09842865,-0.08226062,-0.012781255,0.059415217,0.009767106,0.014914235,-0.07587982
20180902-20180902-DSC03657.jpg,-0.1879971,-0.027445937,-0.059625696,-0.0133587,0.012131926,0.033460185,0.072140366,0.026541397,-0.022753896,0.09091538,-0.010540232,-0.05027109,-0.039115366,-0.030590054,0.0018026598,0.012901345,0.053472146,0.030218355,-0.01421783,-0.038276512,-0.00249324,-0.009087713,-0.023078963,0.03304108,-0.03270585,-0.06462609,0.02061672,-0.018299626,0.0011587807,0.04309471
20180902-DSC03484.jpg,-0.19385858,-0.017674783,-0.009029605,-0.035230517,0.0075037098,0.052031934,0.0059038806,0.00021235028,-0.0041105375,0.057082273,-0.052889407,0.03191693,0.028761901,-0.0073289713,-0.0024724714,-0.0067003267,0.0300419,-0.010840675,0.03039549,-0.013983875,-0.0064261267,-0.054445893,0.031543482,-0.006950829,0.014754084,-0.069616646,-0.009625492,0.00028645992,-0.0055800034,0.025110897
20180902-DSC03506.jpg,-0.19246994,0.054875318,0.0058519086,-0.05053857,0.016085604,0.095790826,0.07919463,-0.0020746929,-0.02963965,-0.023869948,-0.011683231,0.011058353,-0.009843586,-0.029933603,0.034971364,-0.03949625,0.07169295,0.020637695,0.022305336,-0.02435039,-0.01141777,0.004130467,0.055860303,-0.07444907,-0.1208958,-0.056007735,0.03839809,0.016234476,0.0016293616,0.048880264
20180902-DSC03512.jpg,-0.20575099,-0.008992399,-0.03417173,-0.04155296,-0.0070927376,0.05655785,0.036403466,-0.0046208557,0.0033073148,0.031309906,-0.021310262,0.017310036,0.019474247,-0.0025746524,0.00015284703,-0.02942338,0.060371026,0.027509453,0.011994055,-0.033223134,-0.009668593,-0.023356363,0.025288295,-0.013016737,-0.049995814,-0.052671965,0.011947655,0.01150698,-0.002608566,0.015141918
20180902-DSC03633.jpg,-0.17923766,-0.0053434903,-0.06276695,-0.05511167,0.0030616387,0.08509723,0.16864869,0.079011604,-0.006787783,0.10134057,0.030790217,-0.0706096,-0.13247387,-0.0614994,-0.108589955,0.06650747,0.2324521,0.06964973,0.023536496,-0.15506049,-0.011407362,-0.0053667026,-0.005236736,0.0063780225,-0.119054966,-0.13938297,0.21592502,-0.10952176,-0.022512764,0.04424586
20180902-DSC03635.jpg,-0.15219723,-0.064898364,-0.10021695,-0.05605292,0.0043600067,0.036463328,0.14723526,0.0550707,-0.0047354503,0.08778875,0.0074872263,-0.107924715,-0.034415577,-0.036906116,0.043706756,0.057519756,0.07110106,0.014656957,-0.020010201,-0.0068545314,0.02097244,0.07152328,0.03155129,0.015360231,-0.021655373,-0.053695858,0.003863799,-0.028529072,0.032460842,0.01983081
20180902-DSC03657.jpg,-0.16775703,-0.0230368,-0.052432716,-0.062771514,0.0016914562,0.07247084,0.123562805,0.058612406,-0.005610134,0.10752739,0.013328932,-0.0910387,-0.084081694,-0.05928461,-0.08216049,0.06946657,0.20466952,0.053067483,0.037662316,-0.11286126,-0.015439883,-0.019834576,-0.019838817,0.016145281,-0.092799045,-0.1476037,0.15504842,-0.09386577,-0.03157879,0.03701157
20180902-DSC03681.jpg,-0.14743027,-0.029053083,-0.07429614,-0.02274436,-0.019135483,0.033149857,0.1175556,0.02993918,-0.02847592,0.0479804,0.020615576,-0.016236017,-0.05193347,-0.020668702,0.043052766,-0.010537755,0.045041684,0.06397786,0.0016480044,-0.05868868,0.009849754,0.076496474,-0.01949662,0.020736802,-0.05136724,-0.024231408,0.07166832,-0.012110431,0.015886951,0.04533773
20180902-GOPR0969.jpg,-0.14672388,0.0041201166,0.004994435,-0.084430255,0.073559046,0.068997756,0.07010853,-0.0015440527,-0.051462874,-0.015174432,-0.022276636,0.012819382,-0.018818645,-0.0197034,0.08142693,-0.10479246,-0.0022694403,-0.02286574,-0.028437898,0.025401868,0.011916565,0.025142733,0.05761729,-0.04707869,-0.09741441,0.004915594,-0.0002515713,-0.0018966492,-0.030836485,0.0072625563
20180902-IMG_4613.jpg,-0.1495296,-0.026475077,-0.060847748,-0.109119326,-0.06662896,0.04308091,0.04403837,0.018754585,0.08017605,-0.029070713,-0.03491294,-0.02496762,0.06448232,0.06396615,-0.018227655,0.017297694,0.07866352,0.052300896,-0.05003417,-0.078151144,-0.048755325,-0.026593685,0.019823205,0.0109247295,-0.0149908485,-0.02333473,-0.0036379164,0.033007715,0.051115982,-0.009882815
20180902-IMG_4614.jpg,-0.16775644,-0.029851831,-0.048559792,-0.0938122,-0.061208766,0.03980088,0.04934039,0.011623589,0.07276162,0.0014616705,-0.039309006,-0.029734835,0.046285152,0.043142747,-0.02441522,0.01691506,0.07729462,0.04667595,-0.036879312,-0.06851858,-0.053444475,-0.041774362,0.020100769,0.013298794,-0.0019576773,-0.039426837,-0.0030114697,0.034317367,0.032331917,-0.006374358
20180903-DSC03714.jpg,-0.20914854,-0.044297613,-0.03750039,-0.058611874,-0.00992445,0.042955905,0.054663472,0.020554053,0.050022855,0.01737438,-0.031857718,-0.03580149,0.061735712,0.011680919,-0.0047166236,0.03200411,0.07505765,0.044254027,-0.0025845233,-0.025429834,-0.030698061,0.0056448514,0.07288751,-0.0002511246,-0.03603191,-0.07244477,-0.02247462,-0.0039007696,0.038139746,0.012887969
20180903-DSC03729.jpg,-0.20614843,-0.02301012,-0.043121897,-0.054716222,0.053509157,0.04293016,0.06590787,0.020083651,-0.022490583,0.046765883,-0.022645725,-0.055122003,-0.0069300183,-0.017057162,0.019333178,0.03125284,0.022167942,0.02027016,-0.01524338,-0.025856238,0.014720717,0.00764759,0.048960052,0.00090247893,-0.008790052,-0.039193776,-0.027645567,-0.010669182,0.0038631514,0.044914886
20180903-DSC03733.jpg,-0.16053766,-0.04726174,-0.076773085,-0.04355836,0.0071327034,0.033739038,0.07947008,0.007342221,-0.012043894,0.07602268,-0.009409674,-0.05076029,-0.023061061,-0.023037283,0.018420728,0.031620953,0.057461694,0.012693761,-0.015978936,-0.026861496,0.010098696,0.015196983,0.0058405483,-0.008173245,-0.0145136025,-0.050182678,0.007844228,-0.037358608,0.0008157188,0.013565013
20181015-DSC04033.jpg,0.34643856,-0.058731712,-0.29415917,-0.23248397,-0.24352475,-0.026192928,0.26981223,0.15586999,0.13385546,-0.128725,0.11646372,-0.1326947,0.23426445,-0.16145644,0.5532918,0.07757931,0.011617731,0.010980224,0.3431042,0.0446279,0.17850949,0.16270584,-0.24128142,-0.08911836,-0.028653452,-0.0077322554,-0.078498445,-0.011562193,-0.05713769,0.025360271
20181015-DSC04040.jpg,0.43935302,-0.08252176,-0.28581658,-0.32198972,-0.15320586,0.06363048,0.059431482,0.4497897,0.22382031,-0.03661278,0.12710871,-0.22810993,0.28982174,-0.1268999,0.49241608,0.040080927,0.011589505,-0.035741914,0.0974738,0.12437609,0.031027822,-0.01870887,-0.28159624,-0.06296797,-0.043146227,0.38345405,-0.051789995,-0.06255934,0.002906991,0.20179006
20181225-DSC04177.jpg,-0.008054577,0.008886636,-0.018034847,0.03425823,0.008802751,-0.08914401,-0.13691923,-0.1443692,0.028533947,0.0539609,0.0025861317,-0.039205275,0.008442227,-0.027009167,0.03370075,-0.0051597017,-0.054663647,0.039636794,-0.04031251,0.024633989,0.016380593,-0.10334071,-0.0018854184,0.043506183,-0.08818866,-0.02181785,0.0013230599,-0.0040210863,0.059787977,-0.017259946
20181225-DSC04201.jpg,-0.062135123,-0.039695356,0.04234233,-0.06904635,0.08010626,0.054732725,-0.13941906,0.1095492,0.1011528,0.00030905486,0.11103559,0.09030997,-0.038519304,0.08284385,-0.054818846,-0.012663541,0.07534086,0.009648975,0.032731332,-0.107156456,0.07368284,-0.027515125,-0.007691504,-0.183234,0.0016991181,0.041381195,0.075944945,-0.09555241,0.022711955,-0.098035626
20181225-DSC04214.jpg,-0.13670743,-0.034566246,0.021136248,-0.072580494,0.062512584,0.042807553,0.11609759,0.038415045,0.05402632,0.0005268238,0.028612278,-0.059182778,-0.023467222,-0.064890854,-0.00031375745,0.04581589,0.14866303,0.019764407,0.05977188,-0.121131755,0.00663098,0.08162366,0.017157465,-0.21937299,0.05066486,0.025238445,0.08939686,-0.054636233,-0.06334062,-0.04784861
20190112-DSC04345.jpg,-0.15517879,-0.041059446,-0.058239862,0.010142642,0.00021500507,0.0003406749,0.025837375,-0.00023422966,0.0029531766,0.08503322,-0.0022742995,-0.08690041,-0.06848495,-0.047368642,0.01543162,0.053011324,0.09065232,0.00050544826,-0.014681813,-0.062237374,0.0711289,-0.030579096,0.033767782,0.007932368,-0.067177534,-0.060955517,0.022068767,-0.03104287,0.0128260655,0.0010480897
20190112-DSC04359.jpg,-0.15844652,-0.03159658,-0.064286426,-0.026781641,-0.023236368,0.019661251,0.027110586,0.0030864552,0.031261474,0.0699474,-0.014882483,-0.08687176,-0.031166436,-0.036609355,0.02202167,0.062298603,0.0762366,0.008639634,0.0053796726,-0.066795416,0.05782163,-0.040561687,0.032470617,-0.003273487,-0.04520745,-0.05895771,0.016124565,-0.030949729,0.012730889,0.019587433
20190112-DSC04374.jpg,-0.18783033,-0.031407792,-0.033003237,-0.0288163,0.007269283,0.024529604,0.05786268,0.0005166386,0.008809654,0.06409879,0.0038809301,-0.039700765,-0.020731417,-0.011834671,0.010418919,0.023040457,0.058318995,0.041137837,-0.01412951,-0.040784597,0.02910027,-0.010664502,0.051480964,-0.018546917,-0.06489798,-0.07017519,-0.014330571,-0.02756349,0.023041371,-0.0017190812
20190422-DSC04751.jpg,0.31059048,0.74161685,0.29580474,0.2292267,0.0451975,0.3177359,0.5836864,-0.15185857,-0.18197735,0.23479797,0.45139018,0.48667297,0.560187,-0.50876915,-0.068624124,0.25285545,-0.10717061,-0.15289176,-0.2670294,0.013472086,0.007548406,0.057604466,0.16306227,-0.075772315,-0.06667472,0.15112492,-0.16281837,0.09196433,0.22945541,0.05614902
20190422-DSC04760.jpg,0.05824001,0.07782572,0.0036092852,0.40832385,0.07548052,0.16842784,0.08692771,-0.0914947,-0.103719234,0.02101119,0.25749528,0.19004877,0.05798515,-0.14791997,0.07050273,-0.037882395,-0.17040974,0.0031871428,-0.0061084265,-0.025894938,0.07063957,-0.014822183,-0.20355584,-0.048775066,-0.30757436,-0.028094774,0.24661723,-0.10739698,-0.0394068,-0.17906491
20190422-DSC04799.jpg,-0.060799707,-0.08264654,-0.0195139,0.121543504,-0.047025282,-0.01576468,-0.18320307,-0.044792004,0.100610934,0.06767064,0.16835564,-0.066724256,0.16428605,0.08152735,-0.048961185,0.04112662,-0.11121524,0.027310519,0.008255908,0.027984355,0.04278769,0.12912042,-0.020152424,0.07697639,-0.0127740335,0.06625016,0.08287351,-0.061423536,0.030784665,-0.041620396
